,uri,tituloOriginal,tituloExtraido,codigo
98,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-663,Two representations of the semantics of TEI Lite,Two representations of the semantics of TEI Lite,6549b23d9418d397f4c4929dfe7446ecad133e0a
99,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-663,Two representations of the semantics of TEI Lite,Two representations of the semantics of TEI Lite,50bf8d971c3069140030952dc1d713a3e9f3f01b
100,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-692,"Historical Interpretation through Multiple Markup: The Case of Horatio Nelson Taft's Diary, 1861-62","Historical Interpretation through Multiple Markup: The Case of Horatio Nelson Taft's Diary, 1861-62",26883c1bb7711fc0cce43b32ad5dc209f86e3fcf
101,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-624,Developing a Collaborative Online Environment for History – the Experience of British History Online,Developing a Collaborative Online Environment for History - the Experience of British History Online,ff2c65367c2397a8b42119dcaaf2a8cb09f06b7c
102,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-865,WW1 and WW2 on a Specialist E-forum. Applying Corpus Tools to the Study of Evaluative Language,WW1 and WW2 on a Specialist E-forum. Applying Corpus Tools to the Study of Evaluative Language,9a36a0b3a8c054c9312c92e7d9a8911aa1736ae1
103,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/art/ab-008,The Embroidered Digital Commons: Rescension,The Embroidered Digital Commons: Rescension,4e35bee7050de3c57912200e9aab47e6615947ca
104,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-837,"Software Demonstration, “Emergent Time” timeline tool","Software Demonstration, ""Emergent Time"" timeline tool",d3dd2b606444b183aac212dfe7774fa12f9b1a62
105,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-840,Open vs. Closed: Changing the Culture of Peer Review,Open vs. Closed: Changing the Culture of Peer Review,8f11a276ddc4ac967dc3fdace00455a786ab50e7
106,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-755,Authorship Discontinuities of El Ingenioso Hidalgo don Quijote de la Mancha as detected by Mixture-of-Experts,Authorship Discontinuities of El Ingenioso Hidalgo don Quijote de la Mancha as detected by Mixture-of-Experts,5de4cd8be147d8684256d85419f9ee68ce6776ad
107,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-728,Delivering virtual reality: a proposal for facilitating pedagogical use of three-dimensional computer models of historic urban environments,Delivering virtual reality: a proposal for facilitating pedagogical use of three-dimensional computer models of historic urban environments,638d339612ae0498bf6d910425e6f1bcc639695a
108,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-741,An Inter-Disciplinary Approach to Web Programming: A Collaboration Between the University Archives and the Department of Computer Science,An Inter-Disciplinary Approach to Web Programming: A Collaboration Between the University Archives and the Department of Computer Science,8c0169b92145d7fca08c91e092ea09e0dbb4c736
109,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-824,The Social Lives of Books: Mapping the Ideational Networks of Toni Morrison,The Social Lives of Books: Mapping the Ideational Networks of Toni Morrison,f5c129530967794e560c0ec13c23e59104d51fcc
110,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-596,The State of Non-Traditional Authorship Attribution Studies – 2010: Some Problems and Solutions,The State of Non-Traditional Authorship Attribution Studies—2012: Some Problems and Solutions,04c1dc5a249b69452557d63f15ceaa1b0b7bd908
111,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-605,Entropy and Divergence in a Modern Fiction Corpus,Entropy and Divergence in a Modern Fiction Corpus,b1d153ed2cdf2c77597bcf3ccf00973cd0221751
112,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-847,Digital Resources for Art-Historical Research: Critical Approach,Digital Resources for Art-Historical Research: Critical Approach,282ab76f64ce4e22d6fb97bdc44eae86249c98fe
113,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-716,Capturing Visitor Experiences for Study and Preservation,Capturing Visitor Experiences for Study and Preservation,7beb2ea01355f5b8956415101f423677a4176f59
114,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-856,Crossing the Boundary: Exploring the Educational Potential of Social Networking Sites,Crossing the Boundary: Exploring the Educational Potential of Social Networking Sites,157699f12f979126718a77a494f60dd1dd3ef680
115,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-705,Mandoku – An Incubator for Premodern Chinese Texts – or How to Get the Text We Want: An Inquiry into the Ideal Workflow,Mandoku - An Incubator for Premodern Chinese Texts - or How to Get the Text We Want: An Inquiry into the Ideal Workflow,96abd514b6de046cc52649acc55ab74377506f4d
116,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-846,"A New Digital Method for a New Literary Problem: A Proposed Methodology for Bridging the Generalist"" - ""Specialist"" Divide in the Study of World Literature""","A New Digital Method for a New Literary Problem: A Proposed Methodology for Briding the ""Generalist"" - ""Specialist"" Divide in the Study of World Literature",19e1d943818b474eb09de5c49048aa3320935c0f
117,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-795,Mapping the World of an Ancient Greek Historian: The HESTIA Project,Mapping the World of an Ancient Greek Historian: The HESTIA Project,cf08b50d4d5be1f1c4043aa1731af50d4694b3c9
118,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-632,An Approach to Ancient-to-modern and Cross-script Information Access for Traditional Mongolian Historical Collections,An Approach to Ancient-to-modern and Cross-script Information Access for Traditional Mongolian Historical Collections,0fb6caf7efb52aaf2dd236fd191aba7eb7532969
119,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-699,The Dickens Lexicon and its Practical Use for Linguistic Research,The Dickens Lexicon and its Practical Use for Linguistic Research,f078c21cb1aa8942fedf14c1262620dc49bbf382
120,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-690,The Person Data Repository,The Person Data Repository,3a040999aa54eb915bb45701228bff084a0c5ef3
121,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/session/ab-611,Building the Humanities Lab: Scholarly Practices in Virtual Research Environments,Building the Humanities Lab: Scholarly Practices in Virtual Research Environments,edba7285b22cb39029168b6e4240cefe54ba267e
122,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-754,"The Modern Art Iraq Archive (MAIA): Web tools for Documenting, Sharing and Enriching Iraqi Artistic Expressions","The Modern Art Iraq Archive (MAIA): Web tools for Documenting, Sharing and Enriching Iraqi Artistic Expressions",1e1eb2b48b5c3d620f80d26c441fceba4a935d87
123,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-822,“You don't have to be famous for your life to be history”: The Dusenbery Journal and img2xml,"""You don't have to be famous for your life to be history"": The Dusenbery Journal and img2xml",90c9f76ad523c9992bf8b8cdf46d0557d6189fc1
124,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-803,Structured and Unstructured: Extracting Information from Classics Scholarly Texts,Structured and Unstructured: Extracting Information from Classics Scholarly Texts,a6252a6329f41d1a0f071aa413b03ebe29d69165
125,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-659,The Craig Zeta Spreadsheet,The Craig Zeta Spreadsheet,b9766e7cdb8772fa4f0ceef5a1b2562ac3b8cf61
126,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-816,"Works, Documents, Texts and Related Resources for Everyone","Works, Documents, Texts and Related Resources for Everyone",f5171223b05d0097240b1e6ed68dc09bc803d158
127,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-628,LogiLogi: The Quest for Critical Mass,LogiLogi: The Quest for Critical Mass,29f215b6f14351f95ac9852dc27f02afb584ea52
128,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-739,"Digital Forensics, Textual Criticism, and the Born Digital Musical","Digital Forensics, Textual Criticism, and the Born Digital Musical",68662ef00757d77ca09043b24726f35502e0e76b
129,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-747,Thinking Archivally: Search and Metadata as Building Blocks for a New Digital Historiography,Thinking Archivally: Search and Metadata as Building Blocks for a New Digital Historiography,3b472314ef90ef6500652bd97d09cef61520e18b
130,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-680,The ecology of longevity: the relevance of evolutionary theory for digital preservation,The ecology of longevity: the relevance of evolutionary theory for digital preservation,c3c8a8dc1fc92fa1ae726cbdacd645393ab159f5
131,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-672,Evidence of Intertextuality: Investigating Paul the Deacon’s Angustae Vitae,Evidence of intertextuality: investigating Paul the Deacon's Angustae Vitae,648dee9e4149e200c35e786660a1445ea8814dbe
132,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-672,Evidence of Intertextuality: Investigating Paul the Deacon’s Angustae Vitae,Evidence of Intertextuality: Investigating Paul the Deacon's Angustae Vitae,6e199bac3385e8e71586e06deb5bbaff039cb7a7
133,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-672,Evidence of Intertextuality: Investigating Paul the Deacon’s Angustae Vitae,Evidence of Intertextuality: Investigating Paul the Deacon's Angustae Vitae,51487e15bd43b5431b798b36505b1c2a80149759
134,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-591,A Digital Archive of Buddhist Temple Gazetteers,A Digital Archive of Buddhist Temple Gazetteers,d353d49c6674e92df391d62991710781cde307e3
135,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/keynotes/ab-003,"Present, Not Voting: Digital Humanities in the Panopticon","Present, Not Voting: Digital Humanities in the Panopticon",fa53ae8702f957e0e8f102a1b47c15c36828c3ee
136,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-788,A Bilingual Digital Edition of Trinity College Cambridge MS O.1.77.,A Bilingual Digital Edition of Trinity College Cambridge MS O.1.77,71f034dc422958990ac716495fc1df684b93cf1b
137,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-655,The Digital Ark: From Taxonomy to Ontology in 17th-century Collections of Curiosities,The Digital Ark: From Taxonomy to Ontology in 17th-century Collections of Curiosities,5974eed70f404ba570cb43cc2450486dbc71f25f
138,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/poster/ab-675,Psycholinguistically Plausible Events and Authorship Attribution,Psycholinguistically Plausible Events and Authorship Attribution,48e2b215442c18551fb218d8ea150d2fe0506933
139,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/keynotes/ab-005,Humanities Computing in an Age of Social Change,Humanities Computing in an Age of Social Change,2d1a63e387c6bdbebc1937df0c2d066a79e45336
140,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-817,A Data Model for Digital Musicology and its Current State – The Music Encoding Initiative,A Data Model for Digital Musicology and its Current State - The Music Encoding Initiative,1c1fae47e0b10e3c1c25f22bf76d77414c375710
141,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-858,From Codework to Working Code: A Programmer's Approach to Digital Literacy,From Codework to Working Code: A Programmer's Approach to Digital Literacy,287f21c6a270b867b8464449003f0566710983ee
142,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-883,"Reimagining the Dictionary, or Why Lexicography Needs Digital Humanities","Reimagining the Dictionary, or Why Lexicography Needs Digital Humanities",2fe2fd9ce060c25c378eb8ac88bfea0d8c23a234
143,https://w3id.org/scholarlydata/inproceedings/dh2010/abstracts/paper/ab-852,No Representation Without Taxonomies: Specifying Senses of Key Terms in Digital Humanities,No Representation Without Taxonomies: Specifying Senses of Key Terms in Digital Humanities,ec0c86d347ae2e49bd4a247f573693a6dc4f808b
144,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/lumley,Improving Pattern Matching Performance in XSLT,Improving Pattern Matching Performance in XSLT,4c577ff264e7c583c413052f340b516e301bb8f2
145,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/fuller,Diaries of a desperate XProc Hacker,Diaries of a desperate XProc Hacker,79e34e5ae6ec4d3a45286728c47554911c07e275
146,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/wilm,Vivliostyle - Web browser based CSS typesetting engine,Vivliostyle - Web browser based CSS typesetting engine,6df9b7c1eb6f459eea40525a0abd239317ce1e55
147,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/graham,Validating XSL-FO with Relax NG and Schematron,Validating XSL-FO with Relax NG and Schematron,8cb1210a086a2c1395e440b4a6754be64b3b29f6
148,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/bina,Magic URLs in an XML Universe,Magic URLs in an XML Universe,21561c7e5f4282ea2383dc3248c3b0ea10de8c1d
149,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/labella,A rendering language for RDF,A rendering language for RDF,b2e3e4323870f35acc80453a82685c4e78a5ab9a
150,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/vlist,Data-Driven Programming in XQuery,Data-Driven Programming in XQuery,8306fe7a2ee032fcf742fbc66aa7192a82e9c441
151,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/cirulli,Continuous Integration for XML and RDF Data,Continuous Integration for XML and RDF Data,e854716c84c309c6c8f55b149e523e1f3ec05558
152,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/fearon,Streamlining XML Authoring Workflows,Streamlining XML Authoring Workflows,805baf3bf68a1841819bbbb76d9d66fa5658b630
153,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/braaksma,It's the little things that matter,It's the little things that matter,7f700c3d99ddec43f2633ce199f734ce3f65e55c
154,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/braaksma,It's the little things that matter,It's the little things that matter,6bfeb2f9647850e538bcbe0998d7129e00d8100e
155,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/sales,The application of Schematron schemas to word-processing documents,The application of Schematron schemas to word-processing documents,81028f7e9f1d5251850c4f1a846bd9d3c108fe2a
156,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/de-vreeze,XML Processing with Scala and yaidom,XML Processing with Scala and yaidom,caf62d512f8f1a5d068011ff1b7246e36bd77a72
157,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/retter,Implementation of Portable EXPath Extension Functions,Implementation of Portable EXPath Extension Functions,f6e44ead1cfb08a3045ce47c92ff9d7e4dab59a3
158,https://w3id.org/scholarlydata/inproceedings/xmllondon2015/paper/gibson,Publishing with XProc,Publishing with XProc,16064408835ca2cd1f398fccf0effb255f788b9e
159,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/365,From D-Coi to SoNaR: a reference corpus for Dutch,From D-Coi to SoNaR: a reference corpus for Dutch,7484660d85d18fe4826582f320c2ed63b556ec01
160,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/477,"All, and only, the Errors: more Complete and Consistent Spelling and OCR-Error Correction Evaluation","All, and only, the Errors: more Complete and Consistent Spelling and OCR-Error Correction Evaluation",fc8612b60401d905a9c638c1f71d194dcac8c982
161,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/501,Extracting Concrete Senses of Lexicon through Measurement of Conceptual Similarity in Ontologies,Extracting Concrete Senses of Lexicon through Measurement of Conceptual Similarity in Ontologies,a57296ce162292c1f1ddecd0e8d2743f68ff9a57
162,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/501,Extracting Concrete Senses of Lexicon through Measurement of Conceptual Similarity in Ontologies,Extracting Concrete Senses of Lexicon through Measurement of Conceptual Similarity in Ontologies,d1c28a228fe42bbefffd8441891a8c4f11bc054d
163,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/612,Estimating Word Phonosemantics,Estimating Word Phonosemantics,045bcfef22a394b06ee734debc1df74ab2adccec
164,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/108,Integrating Metaphor Information into RDF/OWL EuroWordNet,Integrating Metaphor Information into RDF/OWL EuroWordNet,3cc92fe975631f12b47f168e66aeb10104f4d706
165,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/55,Acquiring Pronunciation Data for a Placenames Lexicon in a Less-Resourced Language,Acquiring Pronunciation Data for a Placenames Lexicon in a Less-Resourced Language,826b31bc6cecd6a96676e0b1e419b7efbc5b4eaf
166,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/849,Semantic Annotation Layer in Russian National Corpus: Lexical Classes of Nouns and Adjectives,Semantic Annotation Layer in Russian National Corpus: Lexical Classes of Nouns and Adjectives,094320b1efc672e68336cac57c0773f9dd627441
167,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/107,Selection of Japanese-English Equivalents by Integrating High-quality Corpora and Huge Amounts of Web Data,Selection of Japanese-English Equivalents by Integrating High-quality Corpora and Huge Amounts of Web Data,3db1a30bc4ff62cea4f75097a433ccfe1b1bd70c
